USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25944 17216 ?        Ss   janv.19   0:01 /usr/lib/systemd/systemd --switched-root --system --deserialize=55
root       40846  0.0  0.0      0     0 ?        I    15:32   0:00 [kworker/23:0-events]
root       41175  0.0  0.0      0     0 ?        I    15:33   0:00 [kworker/u130:6-btrfs-endio-write]
root       41226  0.0  0.0      0     0 ?        I    15:33   0:00 [kworker/24:0]
root       41396  0.0  0.0      0     0 ?        I    15:33   0:00 [kworker/16:1-sock_diag_events]
sheepde+   41512  0.0  0.0 233908 17936 pts/8    Ss+  15:33   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       41740  0.0  0.0      0     0 ?        I    15:33   0:00 [kworker/19:2-events]
root       42551  0.0  0.0      0     0 ?        I    15:35   0:00 [kworker/26:1-mm_percpu_wq]
root       42727  0.0  0.0      0     0 ?        I    15:35   0:00 [kworker/u129:0-btrfs-endio-write]
sheepde+   42999  0.0  0.1 1461961884 125344 ?   Sl   15:35   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --extension-process --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=945 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40186605200 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15279878067998983450,17164315476838768814,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709871816418799
sheepde+   43050  0.0  0.2 1460284064 153764 ?   Sl   15:35   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=976 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40188124361 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6231239759416372773,4853437174959389468,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709900864716118
sheepde+   43055  0.6  0.4 1462168888 326560 ?   Sl   15:35   0:05 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=988 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40188126706 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2775236066993169818,14545580056643903937,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709912109218306
sheepde+   43062  0.0  0.2 1460297364 141972 ?   Sl   15:35   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1024 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40188129992 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2825645134640773130,1659857451097235627,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709945842724870
root       43093  0.0  0.0      0     0 ?        I    15:35   0:00 [kworker/1:1-events]
sheepde+   43180  0.9  0.4 1460442844 305448 ?   Sl   15:35   0:08 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1028 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40189659535 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6350202689094892193,6011784947804250291,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709949590892266
sheepde+   43181  1.1  0.5 1460450168 351696 ?   Sl   15:35   0:09 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=995 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40189660660 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,11496324143858953705,8878104068802579894,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709918668511249
root       43212  0.0  0.0      0     0 ?        I    15:35   0:00 [kworker/27:1-mm_percpu_wq]
sheepde+   43252  0.9  0.5 1460462096 350960 ?   Sl   15:35   0:07 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=996 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40190483981 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1210318819728411495,14174678916505552372,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709919605553098
root       43259  0.0  0.0      0     0 ?        I    15:35   0:00 [kworker/8:1-mm_percpu_wq]
root       43287  0.0  0.0      0     0 ?        I    15:35   0:00 [kworker/22:1-events]
root       43288  0.0  0.0      0     0 ?        I    15:35   0:00 [kworker/20:1-events]
sheepde+   43298  0.0  0.1 1460255516 130740 ?   Sl   15:35   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1029 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40191733982 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10811328562106713182,8268782519648456421,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709950527934115
sheepde+   43307  0.1  0.2 1460346708 186628 ?   Sl   15:35   0:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1030 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40191820876 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5808803468381741049,12153421447418238957,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709951464975964
root       43486  0.0  0.0      0     0 ?        I    15:36   0:00 [kworker/28:2-events]
sheepde+   44069  1.0  0.4 1460441396 311244 ?   Sl   15:37   0:08 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=998 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40262028264 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10158227883979608625,7088424000056802934,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709921479636796
root       44100  0.0  0.0      0     0 ?        I    15:37   0:00 [kworker/0:0-events]
root       44276  0.0  0.0      0     0 ?        I    15:37   0:00 [kworker/6:0-events]
sheepde+   44369  0.0  0.1 1460207332 82716 ?    Sl   15:37   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=1035 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=40295704757 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6443915542806300203,12517953260994899417,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709956150185209
root       45587  0.0  0.0      0     0 ?        I    15:40   0:00 [kworker/u129:2-kvfree_rcu_reclaim]
root       45890  0.0  0.0      0     0 ?        I    15:41   0:00 [kworker/21:0-mm_percpu_wq]
root       45986  0.0  0.0      0     0 ?        I    15:42   0:00 [kworker/u130:4-btrfs-endio-write]
root       46218  0.0  0.0      0     0 ?        I    15:42   0:00 [kworker/7:2]
root       46404  0.0  0.0      0     0 ?        I    15:43   0:00 [kworker/2:2-events]
root       46464  0.0  0.0      0     0 ?        I    15:43   0:00 [kworker/5:1-events]
root       46580  0.0  0.0      0     0 ?        I    15:43   0:00 [kworker/18:1-events]
root       46703  0.0  0.0      0     0 ?        I    15:43   0:00 [kworker/3:0-mm_percpu_wq]
sheepde+   46731  0.0  0.0 233908 17928 pts/9    Ss+  15:43   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       46885  0.0  0.0      0     0 ?        I    15:44   0:00 [kworker/u129:6-btrfs-endio-write]
root       46939  0.0  0.0      0     0 ?        I    15:44   0:00 [kworker/16:0-events]
root       47132  0.0  0.0      0     0 ?        I    15:44   0:00 [kworker/19:1-events]
root       47273  0.0  0.0  17204 11060 ?        S    15:45   0:00 systemd-userwork: waiting...
root       47434  0.0  0.0      0     0 ?        I    15:45   0:00 [kworker/6:1-mm_percpu_wq]
root       47516  0.0  0.0  17204 11004 ?        S    15:45   0:00 systemd-userwork: waiting...
root       47517  0.0  0.0  17204 10904 ?        S    15:45   0:00 systemd-userwork: waiting...
sheepde+   47580  0.0  0.0 233908 17988 pts/10   Ss+  15:46   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       48094  0.0  0.0      0     0 ?        I    15:47   0:00 [kworker/u130:0-btrfs-endio-write]
root       48095  0.0  0.0      0     0 ?        I    15:47   0:00 [kworker/u130:1-btrfs-endio-write]
root       48123  0.0  0.0      0     0 ?        I    15:47   0:00 [kworker/21:1-events]
root       48155  0.0  0.0      0     0 ?        I    15:47   0:00 [kworker/23:2-events]
root       48264  0.0  0.0      0     0 ?        I<   15:48   0:00 [kworker/u131:1]
sheepde+   48265  0.0  0.0 233908 17924 pts/11   Ss   15:48   0:00 /usr/bin/bash --init-file /usr/share/antigravity/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       48685  0.0  0.0      0     0 ?        I    15:49   0:00 [kworker/5:0-events]
root       48816  0.0  0.0      0     0 ?        I    15:49   0:00 [kworker/u128:0]
root       48817  0.0  0.0      0     0 ?        I    15:49   0:00 [kworker/2:1]
sheepde+   48851  400  0.0 19735636 57340 ?      Sl   15:49   0:00 /home/sheepdestroyer/.antigravity/extensions/redhat.java-1.51.0-linux-x64/jre/21.0.9-linux-x86_64/bin/jcmd 36451 VM.uptime
sheepde+   48864  0.0  0.0 235780 17764 pts/11   R+   15:49   0:00 ps aux
